time_tick,acc_X_value,acc_Y_value,acc_Z_value
18.459655,0.003442,-0.445188,-9.907710
18.492422,-0.011223,-0.389521,-9.786798
18.526311,0.028283,-0.343730,-9.839024
18.559652,0.035465,-0.249904,-9.842466
18.593000,0.040404,-0.374706,-9.836330
18.626309,0.024691,-0.477960,-9.830793
18.659644,0.007033,-0.325024,-9.879128
18.693000,0.052525,-0.306020,-9.871646
18.726324,0.012121,-0.270704,-9.790240
18.759718,0.011672,-0.270704,-9.819869
18.792996,-0.003143,-0.345077,-9.891997
18.826318,-0.017059,-0.210099,-9.855933
18.859381,0.050729,-0.225961,-9.827950
18.892988,0.032772,-0.277887,-9.842017
18.926358,0.003741,-0.263521,-9.867456
18.959670,0.021848,-0.198427,-9.878679
18.992812,0.016012,-0.166852,-9.790240
19.025957,0.011672,-0.179721,-9.745048
19.059154,0.005387,-0.192890,-9.859375
19.092359,0.009428,-0.197529,-9.885563
19.126314,0.019753,-0.191992,-9.878380
19.158767,0.028582,-0.147847,-9.881522
19.192979,0.054620,-0.207854,-9.904418
19.226309,0.005537,-0.203365,-9.792335
19.258900,0.011523,-0.121510,-9.815829
19.292979,0.057463,0.000449,-9.864762
19.326313,0.060306,-0.074073,-9.798321
19.359703,0.018855,-0.262324,-9.822563
19.393055,0.032024,-0.152187,-9.885862
19.426418,0.055069,-0.085296,-9.838874
19.459754,0.051178,-0.091282,-9.794131
19.493050,0.042499,-0.081705,-9.833487
19.526353,0.023045,-0.166852,-9.850546
19.559678,0.021100,-0.047886,-9.796226
19.593046,0.073624,-0.083950,-9.786349
19.625699,0.066142,-0.221322,-9.849050
19.659652,0.023793,-0.203365,-9.930156
19.693037,0.041900,-0.134379,-9.877781
19.726321,0.054769,-0.127197,-9.794281
19.759659,0.020501,-0.158322,-9.768093
19.792987,0.027834,-0.187652,-9.850546
19.826355,0.024691,-0.186156,-9.858328
19.859723,0.043396,-0.187652,-9.855185
19.892978,0.045192,-0.228954,-9.832739
19.926368,0.056116,-0.245115,-9.848601
19.959639,0.029929,-0.266664,-9.853988
19.992998,0.060755,-0.289709,-9.896038
20.026311,0.016311,-0.278934,-9.765100
20.059678,0.050130,-0.222669,-9.912947
20.093010,0.038009,-0.186904,-9.807299
20.126397,0.057463,-0.366775,-9.807898
20.159688,0.024990,-0.455214,-9.824359
20.192576,0.026786,-0.396404,-9.895140
20.225746,0.069883,-0.391316,-9.901275
20.258697,0.030677,-0.383236,-9.842316
20.292986,0.007183,-0.375454,-9.807000
20.326346,0.018556,-0.444140,-9.862967
20.359667,0.004938,-0.388623,-9.863416
20.392985,0.020950,-0.456261,-9.830195
20.425490,0.024990,-0.496366,-9.838126
20.459635,0.015713,-0.449078,-9.846656
20.492961,0.015114,-0.439950,-9.863864
20.526138,0.001048,-0.487237,-9.831841
20.559653,-0.001048,-0.484544,-9.811789
20.593042,0.005238,-0.467185,-9.815231
20.626377,-0.003891,-0.459404,-9.832739
