Timestamp,Milliseconds,X,Y,Z,Profile,Activity
1/8/2020 19:24,18323,-4.106079,-7.623535,-1.3543396,AR,stairsu
1/8/2020 19:24,18334,-3.665802,-7.2598267,-1.2753754,AR,stairsu
1/8/2020 19:24,18343,-3.1824493,-7.183258,-1.5074768,AR,stairsu
1/8/2020 19:24,18353,-3.0436707,-7.4321136,-1.557724,AR,stairsu
1/8/2020 19:24,18364,-3.0221405,-7.9609222,-1.5003052,AR,stairsu
1/8/2020 19:24,18373,-3.4002075,-8.496918,-1.8879395,AR,stairsu
1/8/2020 19:24,18383,-3.9146576,-8.946762,-2.0171509,AR,stairsu
1/8/2020 19:24,18393,-4.3046875,-9.238693,-1.5768738,AR,stairsu
1/8/2020 19:24,18404,-4.137192,-9.059235,-1.282547,AR,stairsu
1/8/2020 19:24,18413,-3.397812,-8.539978,-0.9403839,AR,stairsu
1/8/2020 19:24,18423,-2.5579224,-8.152344,-0.78723145,AR,stairsu
1/8/2020 19:24,18433,-1.7922211,-8.3437805,-0.9834442,AR,stairsu
1/8/2020 19:24,18444,-1.9262238,-9.236298,-1.483551,AR,stairsu
1/8/2020 19:24,18454,-2.2372894,-9.887146,-2.0291138,AR,stairsu
1/8/2020 19:24,18463,-2.7493591,-10.174286,-2.519638,AR,stairsu
1/8/2020 19:24,18473,-2.7493591,-9.286545,-2.2061768,AR,stairsu
1/8/2020 19:24,18486,-2.6871338,-8.461029,-1.6654053,AR,stairsu
1/8/2020 19:24,18493,-2.7517395,-8.312668,-1.6127625,AR,stairsu
1/8/2020 19:24,18503,-2.7302094,-8.537598,-1.3639069,AR,stairsu
1/8/2020 19:24,18514,-2.8259277,-8.8367,-1.2466583,AR,stairsu
1/8/2020 19:24,18523,-2.9216309,-9.221939,-1.689331,AR,stairsu
1/8/2020 19:24,18534,-3.0317078,-9.458832,-2.1152496,AR,stairsu
1/8/2020 19:24,18543,-3.1274261,-9.387039,-2.165512,AR,stairsu
1/8/2020 19:24,18553,-3.1322021,-9.348755,-2.1128693,AR,stairsu
1/8/2020 19:24,18563,-2.8833466,-9.341583,-2.0626068,AR,stairsu
1/8/2020 19:24,18574,-2.6057892,-9.291336,-1.9597168,AR,stairsu
1/8/2020 19:24,18583,-2.4502563,-9.12384,-1.8783722,AR,stairsu
1/8/2020 19:24,18593,-2.5698853,-8.953949,-1.7395782,AR,stairsu
1/8/2020 19:24,18604,-2.7373962,-9.171692,-1.4907227,AR,stairsu
1/8/2020 19:24,18613,-2.766098,-9.353546,-1.1916199,AR,stairsu
1/8/2020 19:24,18623,-2.4023895,-9.327225,-1.2179413,AR,stairsu
1/8/2020 19:24,18633,-1.7132568,-9.114258,-1.6630096,AR,stairsu
1/8/2020 19:24,18644,-1.2658081,-8.848663,-1.9836426,AR,stairsu
1/8/2020 19:24,18653,-1.3136597,-8.738586,-2.0769653,AR,stairsu
1/8/2020 19:24,18664,-1.4189453,-9.030518,-2.1750793,AR,stairsu
1/8/2020 19:24,18673,-1.6821594,-9.6263275,-2.0913239,AR,stairsu
1/8/2020 19:24,18683,-2.4263153,-9.92543,-1.8759766,AR,stairsu
1/8/2020 19:24,18693,-2.7517395,-9.779465,-1.799408,AR,stairsu
1/8/2020 19:24,18704,-3.3762665,-9.159729,-1.6199341,AR,stairsu
1/8/2020 19:24,18713,-3.2063751,-8.762512,-1.3782654,AR,stairsu
1/8/2020 19:24,18724,-2.8618164,-8.5208435,-1.1868439,AR,stairsu
1/8/2020 19:24,18733,-2.6656036,-8.932404,-1.426117,AR,stairsu
1/8/2020 19:24,18744,-2.5052795,-9.181259,-1.8735809,AR,stairsu
1/8/2020 19:24,18754,-2.383255,-9.217148,-2.1559296,AR,stairsu
1/8/2020 19:24,18763,-2.2660065,-9.415756,-2.1846466,AR,stairsu
1/8/2020 19:24,18773,-1.9932251,-9.652649,-2.0578308,AR,stairsu
1/8/2020 19:24,18783,-1.6295166,-9.427719,-1.6486511,AR,stairsu
1/8/2020 19:24,18794,-1.4237366,-9.236298,-1.174881,AR,stairsu
1/8/2020 19:24,18803,-1.3830566,-9.154938,-0.89730835,AR,stairsu
1/8/2020 19:24,18814,-1.450058,-9.140579,-0.7728882,AR,stairsu
1/8/2020 19:24,18823,-1.6941223,-9.22673,-0.8614197,AR,stairsu
1/8/2020 19:24,18833,-2.2205353,-9.607178,-1.2299042,AR,stairsu
1/8/2020 19:24,18843,-2.6368866,-10.061813,-1.4572296,AR,stairsu
1/8/2020 19:24,18854,-2.5052795,-10.430313,-1.7898254,AR,stairsu
1/8/2020 19:24,18863,-1.7252197,-9.997208,-1.5625153,AR,stairsu
1/8/2020 19:24,18874,-1.483551,-9.61676,-1.311264,AR,stairsu
1/8/2020 19:24,18883,-1.4333038,-9.375076,-1.3208313,AR,stairsu
1/8/2020 19:24,18894,-1.3902283,-9.219543,-1.4620209,AR,stairsu
1/8/2020 19:24,18903,-1.4811554,-8.951553,-1.3686981,AR,stairsu
1/8/2020 19:24,18913,-1.5337982,-8.745773,-1.5170441,AR,stairsu
1/8/2020 19:24,18924,-1.9166565,-8.73381,-1.5170441,AR,stairsu
1/8/2020 19:24,18933,-2.3784637,-9.3511505,-1.5361938,AR,stairsu
1/8/2020 19:24,18943,-2.273178,-9.387039,-1.4428711,AR,stairsu
1/8/2020 19:24,18954,-2.074585,-9.109482,-1.2993011,AR,stairsu
1/8/2020 19:24,18963,-1.9788666,-9.109482,-1.1892395,AR,stairsu
1/8/2020 19:24,18974,-2.045868,-9.300903,-1.0671997,AR,stairsu
1/8/2020 19:24,18983,-2.383255,-9.7005005,-1.3782654,AR,stairsu
1/8/2020 19:24,18994,-2.6967163,-9.578476,-1.4739838,AR,stairsu
1/8/2020 19:24,19003,-3.0053864,-9.119049,-1.4237366,AR,stairsu
1/8/2020 19:24,19013,-3.1298065,-8.910873,-1.3639069,AR,stairsu
1/8/2020 19:24,19024,-2.9647064,-9.195618,-1.2873383,AR,stairsu
1/8/2020 19:24,19033,-2.651245,-9.363113,-1.1246338,AR,stairsu
1/8/2020 19:24,19043,-2.3401794,-9.51387,-1.1605225,AR,stairsu
1/8/2020 19:24,19053,-2.2564392,-9.643082,-1.5050812,AR,stairsu
1/8/2020 19:24,19064,-2.4143524,-9.430115,-1.3830566,AR,stairsu
1/8/2020 19:24,19073,-2.5698853,-9.322433,-1.2873383,AR,stairsu
1/8/2020 19:24,19083,-2.5172424,-9.516251,-1.4691925,AR,stairsu
1/8/2020 19:24,19094,-2.0123596,-9.355942,-1.5481567,AR,stairsu
1/8/2020 19:24,19103,-1.8831482,-9.1453705,-1.5170441,AR,stairsu
1/8/2020 19:24,19113,-1.804184,-8.886948,-1.5936127,AR,stairsu
1/8/2020 19:24,19123,-1.8496552,-9.18605,-1.586441,AR,stairsu
1/8/2020 19:24,19134,-1.902298,-9.865616,-1.8305054,AR,stairsu
1/8/2020 19:24,19143,-2.0291138,-9.688538,-1.7682953,AR,stairsu
1/8/2020 19:24,19153,-2.1966095,-9.590439,-1.7826538,AR,stairsu
1/8/2020 19:24,19164,-2.120041,-9.552155,-1.5984039,AR,stairsu
1/8/2020 19:24,19173,-2.0195465,-9.5282135,-1.5003052,AR,stairsu
1/8/2020 19:24,19183,-1.6438751,-9.509079,-1.409378,AR,stairsu
1/8/2020 19:24,19193,-1.5314026,-9.463608,-1.5098724,AR,stairsu
1/8/2020 19:24,19204,-1.701294,-9.743576,-1.6319122,AR,stairsu
1/8/2020 19:24,19213,-1.9094696,-9.98764,-1.7611237,AR,stairsu
1/8/2020 19:24,19224,-1.9932251,-9.588043,-1.8783722,AR,stairsu
1/8/2020 19:24,19233,-2.0721893,-8.896515,-2.1583252,AR,stairsu
1/8/2020 19:24,19244,-2.177475,-8.367706,-2.3090668,AR,stairsu
1/8/2020 19:24,19253,-2.2947235,-8.640488,-2.1798553,AR,stairsu
1/8/2020 19:24,19263,-2.3377838,-8.719452,-2.0554352,AR,stairsu
1/8/2020 19:24,19274,-2.4215393,-8.872589,-1.8592224,AR,stairsu
1/8/2020 19:24,19283,-2.416748,-9.470795,-1.5840454,AR,stairsu
1/8/2020 19:24,19293,-2.371292,-9.985245,-1.7443695,AR,stairsu
1/8/2020 19:24,19304,-2.5028992,-9.824936,-1.7132568,AR,stairsu
1/8/2020 19:24,19313,-2.8498535,-9.406189,-1.9094696,AR,stairsu
1/8/2020 19:24,19324,-2.9431763,-9.269791,-2.0626068,AR,stairsu
1/8/2020 19:24,19333,-2.7469635,-9.181259,-2.1176453,AR,stairsu
1/8/2020 19:24,19344,-2.4933167,-9.241089,-2.050644,AR,stairsu
1/8/2020 19:24,19353,-2.395218,-9.623932,-2.0315094,AR,stairsu
1/8/2020 19:24,19364,-2.2994995,-10.066605,-2.0578308,AR,stairsu
1/8/2020 19:24,19373,-2.1320038,-10.394424,-1.7850494,AR,stairsu
1/8/2020 19:24,19383,-1.5266266,-10.45903,-1.8161469,AR,stairsu
1/8/2020 19:24,19394,-1.3974152,-10.375275,-2.0602264,AR,stairsu
1/8/2020 19:24,19404,-1.0528412,-10.281952,-2.3353882,AR,stairsu
1/8/2020 19:24,19413,-1.0480499,-10.370499,-2.3018951,AR,stairsu
1/8/2020 19:24,19424,-1.4452667,-10.82991,-2.0937195,AR,stairsu
1/8/2020 19:24,19434,-1.6582336,-11.523834,-1.9980011,AR,stairsu
1/8/2020 19:24,19443,-1.9453583,-12.270401,-1.8831482,AR,stairsu
1/8/2020 19:24,19454,-2.0291138,-12.641281,-1.8472595,AR,stairsu
1/8/2020 19:24,19463,-2.1152496,-12.849457,-1.6175537,AR,stairsu
1/8/2020 19:24,19474,-2.0434723,-12.976273,-1.6127625,AR,stairsu
1/8/2020 19:24,19483,-1.8137665,-13.036102,-1.8089752,AR,stairsu
1/8/2020 19:24,19494,-1.7491608,-13.191635,-2.0171509,AR,stairsu
1/8/2020 19:24,19503,-1.9214325,-13.325623,-2.074585,AR,stairsu
1/8/2020 19:24,19514,-2.3473663,-13.368698,-1.9956207,AR,stairsu
1/8/2020 19:24,19523,-2.835495,-13.35434,-1.8592224,AR,stairsu
1/8/2020 19:24,19535,-3.2973022,-12.804001,-1.7276154,AR,stairsu
1/8/2020 19:24,19543,-3.3547363,-11.7391815,-1.5122681,AR,stairsu
1/8/2020 19:24,19553,-3.2853394,-10.858627,-1.1820526,AR,stairsu
1/8/2020 19:24,19564,-3.0723877,-10.48056,-0.8901367,AR,stairsu
1/8/2020 19:24,19574,-2.6249237,-10.305893,-0.74894714,AR,stairsu
1/8/2020 19:24,19583,-2.2540436,-9.963715,-0.63648987,AR,stairsu
1/8/2020 19:24,19594,-2.0147552,-9.439682,-0.6125641,AR,stairsu
1/8/2020 19:24,19603,-2.153534,-8.963516,-0.7154541,AR,stairsu
1/8/2020 19:24,19614,-2.6249237,-8.829514,-0.8518524,AR,stairsu
1/8/2020 19:24,19623,-3.357132,-8.743378,-0.9834442,AR,stairsu
1/8/2020 19:24,19634,-4.163513,-8.611771,-1.179657,AR,stairsu
1/8/2020 19:24,19643,-4.955536,-8.233704,-1.655838,AR,stairsu
1/8/2020 19:24,19653,-5.3240356,-7.7527466,-1.7467651,AR,stairsu
1/8/2020 19:24,19664,-5.326416,-7.453644,-1.5194397,AR,stairsu
1/8/2020 19:24,19673,-4.984253,-7.4967194,-1.1078796,AR,stairsu
1/8/2020 19:24,19684,-4.7042847,-7.865204,-0.8518524,AR,stairsu
1/8/2020 19:24,19693,-4.627716,-7.9992065,-0.7920227,AR,stairsu
1/8/2020 19:24,19704,-4.3740845,-9.068802,-0.1483612,AR,stairsu
1/8/2020 19:24,19714,-4.543976,-9.793823,0.41874695,AR,stairsu
1/8/2020 19:24,19723,-4.754532,-10.317856,0.7513428,AR,stairsu
1/8/2020 19:24,19733,-4.6612244,-10.753342,0.66041565,AR,stairsu
1/8/2020 19:24,19744,-4.524826,-10.710281,0.62931824,AR,stairsu
1/8/2020 19:24,19754,-2.806778,-10.04747,0.22732544,AR,stairsu
1/8/2020 19:24,19763,-1.8711853,-9.753143,-0.0382843,AR,stairsu
1/8/2020 19:24,19773,-1.208374,-9.544968,-0.2368927,AR,stairsu
1/8/2020 19:24,19784,-0.73698425,-9.454041,-0.30389404,AR,stairsu
1/8/2020 19:24,19793,-0.72024536,-9.454041,-0.18664551,AR,stairsu
1/8/2020 19:24,19804,-0.74894714,-9.487549,0.023925781,AR,stairsu
1/8/2020 19:24,19813,-0.8877411,-9.442078,0.117248535,AR,stairsu
1/8/2020 19:24,19823,-1.5074768,-9.121445,0.06939697,AR,stairsu
1/8/2020 19:24,19835,-2.313858,-8.616562,-0.28474426,AR,stairsu
1/8/2020 19:24,19843,-3.1130676,-8.226532,-0.5096741,AR,stairsu
1/8/2020 19:24,19853,-3.952942,-7.865204,-0.6269226,AR,stairsu
1/8/2020 19:24,19864,-4.5631104,-7.5086823,-0.39959717,AR,stairsu
1/8/2020 19:24,19873,-4.881363,-7.2550354,0.093322754,AR,stairsu
1/8/2020 19:24,19883,-4.819153,-7.257431,0.5742798,AR,stairsu
1/8/2020 19:24,19894,-4.503296,-7.527817,0.94277954,AR,stairsu
1/8/2020 19:24,19904,-4.364502,-7.8341064,0.9714813,AR,stairsu
1/8/2020 19:24,19913,-4.331009,-8.011169,0.92362976,AR,stairsu
1/8/2020 19:24,19924,-4.278366,-8.331802,0.7130585,AR,stairsu
1/8/2020 19:24,19934,-4.6037903,-8.367706,0.50727844,AR,stairsu
1/8/2020 19:24,19944,-4.8071747,-8.429916,0.15553284,AR,stairsu
1/8/2020 19:24,19953,-5.13739,-8.271988,-0.023925781,AR,stairsu
1/8/2020 19:24,19963,-5.25943,-8.116455,0.011962891,AR,stairsu
1/8/2020 19:24,19974,-5.1469574,-7.9082794,0.100494385,AR,stairsu
1/8/2020 19:24,19983,-5.11586,-7.7024994,0.32781982,AR,stairsu
1/8/2020 19:24,19994,-5.1541443,-7.618744,0.45224,AR,stairsu
1/8/2020 19:24,20003,-5.2211456,-7.5756836,0.45463562,AR,stairsu
1/8/2020 19:24,20013,-5.407776,-7.704895,0.57188416,AR,stairsu
1/8/2020 19:24,20024,-5.69014,-7.733597,0.58384705,AR,stairsu
1/8/2020 19:24,20033,-5.946167,-7.680954,0.40678406,AR,stairsu
1/8/2020 19:24,20044,-6.18544,-7.582855,0.26081848,AR,stairsu
1/8/2020 19:24,20053,-6.4869385,-7.4153595,0.26560974,AR,stairsu
1/8/2020 19:24,20063,-6.6472626,-7.2933197,0.43070984,AR,stairsu
1/8/2020 19:24,20074,-6.9056854,-7.290924,0.64845276,AR,stairsu
1/8/2020 19:24,20084,-6.896118,-7.331604,0.61735535,AR,stairsu
1/8/2020 19:24,20093,-6.898514,-7.3938293,0.5623169,AR,stairsu
1/8/2020 19:24,20103,-7.1114655,-7.310074,0.34934998,AR,stairsu
1/8/2020 19:24,20114,-7.142578,-7.171295,0.22732544,AR,stairsu
1/8/2020 19:24,20123,-7.2335052,-6.924835,0.22253418,AR,stairsu
1/8/2020 19:24,20133,-7.1976166,-6.57547,0.34217834,AR,stairsu
1/8/2020 19:24,20144,-7.154541,-6.3433685,0.42352295,AR,stairsu
1/8/2020 19:24,20153,-7.2622223,-6.1160583,0.447464,AR,stairsu
1/8/2020 19:24,20163,-7.331604,-5.9318085,0.4091797,AR,stairsu
1/8/2020 19:24,20174,-7.384247,-5.8384857,0.42352295,AR,stairsu
1/8/2020 19:24,20184,-7.302902,-5.761917,0.4139557,AR,stairsu
1/8/2020 19:24,20193,-6.9870453,-5.6638184,0.3756714,AR,stairsu
1/8/2020 19:24,20203,-6.7669067,-5.613556,0.3900299,AR,stairsu
1/8/2020 19:24,20213,-6.6807556,-5.6231384,0.33021545,AR,stairsu
1/8/2020 19:24,20224,-6.6807556,-5.704483,0.3134613,AR,stairsu
1/8/2020 19:24,20233,-6.7693024,-5.7882385,0.34457397,AR,stairsu
1/8/2020 19:24,20243,-6.9344025,-5.8576355,0.38285828,AR,stairsu
1/8/2020 19:24,20253,-7.080368,-5.87677,0.34217834,AR,stairsu
1/8/2020 19:24,20264,-7.216751,-5.8097687,0.16270447,AR,stairsu
1/8/2020 19:24,20273,-7.511078,-5.556137,0.071777344,AR,stairsu
1/8/2020 19:24,20283,-7.688141,-5.2953186,0.2033844,AR,stairsu
1/8/2020 19:24,20293,-7.5350037,-5.1182404,0.17228699,AR,stairsu
1/8/2020 19:24,20304,-7.549362,-4.99382,0.028717041,AR,stairsu
1/8/2020 19:24,20313,-7.573288,-4.9411774,0.071777344,AR,stairsu
1/8/2020 19:24,20323,-7.5182495,-4.9698944,0.13877869,AR,stairsu
1/8/2020 19:24,20334,-7.453644,-4.9986115,0.16749573,AR,stairsu
1/8/2020 19:24,20343,-7.523041,-4.9579315,0.052642822,AR,stairsu
1/8/2020 19:24,20353,-7.716858,-4.874176,0.1483612,AR,stairsu
1/8/2020 19:24,20363,-8.011169,-4.7353973,0.35653687,AR,stairsu
1/8/2020 19:24,20374,-8.17627,-4.594223,0.5431671,AR,stairsu
1/8/2020 19:24,20383,-8.039886,-4.4889374,0.9020996,AR,stairsu
1/8/2020 19:24,20393,-7.7527466,-4.4937286,0.95474243,AR,stairsu
1/8/2020 19:24,20404,-7.5086823,-4.598999,0.87338257,AR,stairsu
1/8/2020 19:24,20413,-7.384247,-4.7042847,0.7130585,AR,stairsu
1/8/2020 19:24,20423,-7.3172455,-4.7330017,0.46899414,AR,stairsu
1/8/2020 19:24,20433,-7.4775696,-4.646866,0.23449707,AR,stairsu
1/8/2020 19:24,20444,-7.8771667,-4.4937286,0.25842285,AR,stairsu
1/8/2020 19:24,20453,-8.054245,-4.3956146,0.4355011,AR,stairsu
1/8/2020 19:24,20463,-8.149948,-4.240082,0.68434143,AR,stairsu
1/8/2020 19:24,20474,-8.051849,-4.163513,0.89730835,AR,stairsu
1/8/2020 19:24,20483,-7.9609222,-4.125229,0.98583984,AR,stairsu
1/8/2020 19:24,20493,-7.996811,-4.096512,0.8638153,AR,stairsu
1/8/2020 19:24,20504,-8.080566,-4.1611176,0.6412811,AR,stairsu
1/8/2020 19:24,20513,-8.236099,-4.290329,0.3062744,AR,stairsu
1/8/2020 19:24,20523,-8.477768,-4.4362946,0.3134613,AR,stairsu
1/8/2020 19:24,20533,-8.755341,-4.54158,0.6891327,AR,stairsu
1/8/2020 19:24,20544,-8.879761,-4.5631104,0.92362976,AR,stairsu
1/8/2020 19:24,20553,-8.851059,-4.615753,0.89730835,AR,stairsu
1/8/2020 19:24,20563,-8.779266,-4.7042847,0.61016846,AR,stairsu
1/8/2020 19:24,20574,-8.642868,-4.759323,0.5001068,AR,stairsu
1/8/2020 19:24,20583,-8.547165,-4.72583,0.55274963,AR,stairsu
1/8/2020 19:24,20594,-8.226532,-4.5343933,0.71066284,AR,stairsu
1/8/2020 19:24,20606,-7.9944153,-4.4315033,0.8279114,AR,stairsu
1/8/2020 19:24,20613,-7.901108,-4.5056915,0.8949127,AR,stairsu
1/8/2020 19:24,20624,-7.898712,-4.7282104,0.8279114,AR,stairsu
1/8/2020 19:24,20633,-7.9130707,-4.8502502,0.65563965,AR,stairsu
1/8/2020 19:24,20644,-8.178665,-4.8717804,0.8446655,AR,stairsu
1/8/2020 19:24,20654,-8.805588,-4.97229,0.8925171,AR,stairsu
1/8/2020 19:24,20663,-9.22673,-5.2450714,0.6197357,AR,stairsu
1/8/2020 19:24,20673,-9.396622,-5.8169556,0.33021545,AR,stairsu
1/8/2020 19:24,20683,-9.126221,-6.049057,0.624527,AR,stairsu
1/8/2020 19:24,20694,-8.894119,-5.83609,1.1006927,AR,stairsu
1/8/2020 19:24,20703,-8.561523,-5.474777,1.2394867,AR,stairsu
1/8/2020 19:24,20713,-8.604584,-5.1015015,1.0289154,AR,stairsu
1/8/2020 19:24,20724,-8.681168,-4.9698944,0.5742798,AR,stairsu
1/8/2020 19:24,20733,-8.989838,-4.8717804,0.2536316,AR,stairsu
1/8/2020 19:24,20743,-9.260223,-4.893326,0.00239563,AR,stairsu
1/8/2020 19:24,20754,-9.284149,-5.0321045,0.08135986,AR,stairsu
1/8/2020 19:24,20764,-9.238693,-5.127823,0.098098755,AR,stairsu
1/8/2020 19:24,20773,-8.645264,-5.333603,0.43788147,AR,stairsu
1/8/2020 19:24,20784,-8.178665,-5.065613,0.55752563,AR,stairsu
1/8/2020 19:24,20793,-7.980057,-4.8047943,0.4905243,AR,stairsu
1/8/2020 19:24,20804,-7.951355,-4.352539,0.25602722,AR,stairsu
1/8/2020 19:24,20813,-8.1427765,-4.199402,0.15792847,AR,stairsu
1/8/2020 19:24,20823,-8.353348,-4.3381805,-0.052642822,AR,stairsu
1/8/2020 19:24,20834,-8.563919,-4.565506,-0.17706299,AR,stairsu
1/8/2020 19:24,20844,-8.673981,-4.8047943,0.011962891,AR,stairsu
1/8/2020 19:24,20853,-8.702698,-4.8694,0.13160706,AR,stairsu
1/8/2020 19:24,20864,-8.547165,-4.852646,0.42114258,AR,stairsu
1/8/2020 19:24,20873,-8.535202,-4.783249,0.59820557,AR,stairsu
1/8/2020 19:24,20884,-8.662018,-4.771286,0.44267273,AR,stairsu
1/8/2020 19:24,20894,-8.788834,-4.8598175,0.021530151,AR,stairsu
1/8/2020 19:24,20904,-8.906082,-4.9746857,-0.098098755,AR,stairsu
1/8/2020 19:24,20913,-9.080765,-5.063217,-0.047851562,AR,stairsu
1/8/2020 19:24,20924,-9.305695,-5.120636,-0.007171631,AR,stairsu
1/8/2020 19:24,20933,-9.355942,-5.091934,-0.110076904,AR,stairsu
1/8/2020 19:24,20944,-9.111862,-5.0488586,-0.3014984,AR,stairsu
1/8/2020 19:24,20953,-8.769699,-5.087143,0.06460571,AR,stairsu
1/8/2020 19:24,20964,-8.719452,-5.194824,0.15553284,AR,stairsu
1/8/2020 19:24,20973,-9.157333,-5.2737885,-0.43070984,AR,stairsu
1/8/2020 19:24,20984,-9.772293,-5.67099,-0.6652069,AR,stairsu
1/8/2020 19:24,20993,-9.846466,-6.278763,-0.7728882,AR,stairsu
1/8/2020 19:24,21004,-9.621536,-6.7286224,-0.76330566,AR,stairsu
1/8/2020 19:24,21013,-9.408585,-7.3411865,-1.2179413,AR,stairsu
1/8/2020 19:24,21024,-9.415756,-7.755142,-1.861618,AR,stairsu
1/8/2020 19:24,21033,-9.918243,-8.118851,-1.3399811,AR,stairsu
1/8/2020 19:24,21043,-10.289139,-8.673981,-1.4021912,AR,stairsu
1/8/2020 19:24,21054,-10.408783,-9.265015,-1.1820526,AR,stairsu
1/8/2020 19:24,21063,-10.023529,-9.827316,-0.71066284,AR,stairsu
1/8/2020 19:24,21073,-9.375076,-10.095322,-1.0145569,AR,stairsu
1/8/2020 19:24,21084,-8.7960205,-10.023529,-0.9906311,AR,stairsu
1/8/2020 19:24,21093,-8.305481,-9.894318,-1.2227325,AR,stairsu
1/8/2020 19:24,21104,-7.6378937,-9.456436,-1.1772614,AR,stairsu
1/8/2020 19:24,21114,-7.154541,-9.169296,-1.1988068,AR,stairsu
1/8/2020 19:24,21124,-6.242874,-8.8367,-0.87338257,AR,stairsu
1/8/2020 19:24,21134,-5.618347,-8.5950165,-0.80877686,AR,stairsu
1/8/2020 19:24,21144,-5.38385,-8.358124,-0.6006012,AR,stairsu
1/8/2020 19:24,21153,-5.0392914,-7.9585266,-0.27038574,AR,stairsu
1/8/2020 19:24,21164,-4.9627075,-7.1497498,-0.44984436,AR,stairsu
1/8/2020 19:24,21173,-5.2283173,-6.929611,-0.55992126,AR,stairsu
1/8/2020 19:24,21183,-5.412567,-6.936798,-0.6006012,AR,stairsu
1/8/2020 19:24,21193,-5.3479614,-6.941574,-0.624527,AR,stairsu
1/8/2020 19:24,21204,-5.25943,-6.9391785,-0.74417114,AR,stairsu
1/8/2020 19:24,21213,-5.005783,-7.0205383,-0.933197,AR,stairsu
1/8/2020 19:24,21223,-4.62294,-7.142578,-0.928421,AR,stairsu
1/8/2020 19:24,21234,-4.4027863,-7.216751,-1.146164,AR,stairsu
1/8/2020 19:24,21243,-4.6540375,-7.367508,-1.138977,AR,stairsu
1/8/2020 19:24,21254,-4.936386,-7.613968,-1.0959167,AR,stairsu
1/8/2020 19:24,21263,-5.3407745,-8.817551,-1.3543396,AR,stairsu
1/8/2020 19:24,21274,-5.326416,-8.846268,-1.146164,AR,stairsu
1/8/2020 19:24,21283,-5.022537,-8.367706,-1.3280182,AR,stairsu
1/8/2020 19:24,21293,-4.709076,-7.738388,-1.380661,AR,stairsu
1/8/2020 19:24,21304,-4.675583,-7.6043854,-1.3495483,AR,stairsu
1/8/2020 19:24,21313,-4.6420746,-7.511078,-1.1988068,AR,stairsu
1/8/2020 19:24,21325,-4.737793,-7.511078,-1.0552368,AR,stairsu
1/8/2020 19:24,21333,-4.811966,-7.630707,-1.2322998,AR,stairsu
1/8/2020 19:24,21344,-4.816757,-7.893921,-1.2251282,AR,stairsu
1/8/2020 19:24,21353,-4.800003,-8.169098,-0.8494568,AR,stairsu
1/8/2020 19:24,21364,-4.5798645,-8.248062,-1.2729797,AR,stairsu
1/8/2020 19:24,21373,-4.3334045,-7.975281,-1.2418823,AR,stairsu
1/8/2020 19:24,21383,-4.153946,-7.6953125,-1.2562256,AR,stairsu
1/8/2020 19:24,21393,-4.54158,-7.573288,-1.3974152,AR,stairsu
1/8/2020 19:24,21404,-5.4053802,-7.9465637,-1.454834,AR,stairsu
1/8/2020 19:24,21413,-5.9078827,-8.350952,-1.414154,AR,stairsu
1/8/2020 19:24,21424,-5.8791656,-8.470596,-0.8446655,AR,stairsu
1/8/2020 19:24,21433,-4.8550415,-7.549362,-0.90448,AR,stairsu
1/8/2020 19:24,21443,-4.146759,-6.972687,-1.0983124,AR,stairsu
1/8/2020 19:24,21454,-3.8955078,-7.137787,-1.0624084,AR,stairsu
1/8/2020 19:24,21463,-3.7519531,-7.728821,-1.2921295,AR,stairsu
1/8/2020 19:24,21474,-3.8883362,-8.286346,-1.3567352,AR,stairsu
1/8/2020 19:24,21483,-4.1611176,-8.666809,-1.4596252,AR,stairsu
1/8/2020 19:24,21494,-4.3956146,-8.839081,-1.7371826,AR,stairsu
1/8/2020 19:24,21503,-4.5679016,-8.633301,-1.2442627,AR,stairsu
1/8/2020 19:24,21513,-4.319046,-8.195419,-1.0743713,AR,stairsu
1/8/2020 19:24,21524,-3.8285217,-7.836487,-1.1294098,AR,stairsu
1/8/2020 19:24,21533,-3.2566376,-7.841278,-1.1437683,AR,stairsu
1/8/2020 19:24,21544,-3.1920319,-7.9992065,-1.2969055,AR,stairsu
1/8/2020 19:24,21553,-3.1920319,-7.9992065,-1.2969055,AR,stairsu
1/8/2020 19:24,21564,-3.9338074,-9.312866,-1.9812622,AR,stairsu
1/8/2020 19:24,21573,-4.256836,-9.396622,-1.8113708,AR,stairsu
1/8/2020 19:24,21583,-4.2137604,-9.037689,-1.5553284,AR,stairsu
1/8/2020 19:24,21594,-3.8883362,-8.633301,-1.4811554,AR,stairsu
1/8/2020 19:24,21603,-3.5246277,-8.405991,-1.3232269,AR,stairsu
1/8/2020 19:24,21614,-3.0675964,-8.434708,-1.5984039,AR,stairsu
1/8/2020 19:24,21623,-2.8283234,-8.5902405,-1.6510468,AR,stairsu
1/8/2020 19:24,21633,-2.7876434,-8.824738,-1.7658997,AR,stairsu
1/8/2020 19:24,21644,-2.9551392,-9.102295,-1.7467651,AR,stairsu
1/8/2020 19:24,21653,-3.1752777,-9.1453705,-1.9166565,AR,stairsu
1/8/2020 19:24,21664,-3.172882,-8.839081,-1.7467651,AR,stairsu
1/8/2020 19:24,21673,-3.0604248,-8.492126,-1.4667969,AR,stairsu
1/8/2020 19:24,21684,-2.8163452,-8.382065,-1.3926239,AR,stairsu
