time_tick,acc_X_value,acc_Y_value,acc_Z_value
17.149442,0.193339,-1.762944,-9.506367
17.182749,0.229103,-1.807088,-9.658405
17.216042,0.246612,-1.882359,-9.706440
17.249317,0.138420,-1.765188,-9.706739
17.282524,0.060156,-1.662982,-9.432444
17.316246,0.263372,-1.922912,-9.616505
17.349573,0.410920,-1.908995,-9.569966
17.382965,0.179721,-1.871285,-9.406256
17.416205,0.183612,-1.819509,-9.524325
17.449540,0.289110,-1.856470,-9.628326
17.482892,0.178973,-2.049360,-9.681450
17.515165,0.126598,-2.073153,-9.698359
17.549529,0.189149,-1.903907,-9.551709
17.582896,0.159220,-1.901812,-9.485717
17.616203,0.045940,-1.808884,-9.295371
17.649574,0.187952,-1.737953,-9.661697
17.682862,0.313801,-1.784492,-9.835582
17.716277,0.328317,-1.749476,-9.783806
17.749590,0.369917,-1.799307,-9.514448
17.782929,0.430523,-1.889841,-9.675913
17.816202,0.435461,-1.932190,-9.738015
17.849571,0.273248,-1.938624,-9.614559
17.882928,0.185557,-1.854824,-9.539888
17.916340,0.135128,-1.817264,-9.640896
17.949520,0.233892,-1.735260,-9.588372
17.982883,0.406430,-1.800205,-9.731131
18.016305,0.467185,-1.848240,-9.773779
18.049517,0.301082,-1.841207,-9.351936
18.082878,0.202916,-1.806789,-9.171167
18.116244,0.160417,-1.804544,-9.478684
18.149514,0.223417,-1.902111,-9.864912
18.182931,0.247509,-1.971695,-9.726043
18.216107,0.280730,-1.983966,-9.622341
18.249532,0.284771,-1.945059,-9.483173
18.282896,0.340288,-1.908546,-9.649426
18.316244,0.409722,-1.869040,-9.747891
18.349513,0.382787,-1.932639,-9.660649
18.382908,0.386528,-1.894180,-9.544975
18.416237,0.488584,-1.920667,-9.537493
18.449540,0.470777,-1.914382,-9.544377
18.482928,0.325773,-1.721642,-9.502776
18.516251,0.154731,-1.649065,-9.475691
18.549526,0.252448,-1.865898,-9.806701
18.582869,0.402091,-2.040232,-9.841568
18.616250,0.474817,-2.081084,-9.550512
18.649510,0.499807,-1.917974,-9.419126
18.682853,0.421993,-1.806939,-9.492900
18.716255,0.331609,-1.821753,-9.714820
18.749596,0.328766,-1.794069,-9.709433
18.782892,0.370067,-1.894629,-9.710630
18.816194,0.625657,-1.776411,-9.365553
18.849517,0.589892,-1.843900,-8.709369
18.882904,0.538715,-1.988306,-8.873827
18.916194,0.302877,-2.164286,-9.997496
18.949616,-0.027085,-1.988156,-11.423892
18.982867,0.039057,-1.417418,-10.835795
19.015869,0.277139,-1.223481,-9.468807
19.049529,0.615182,-1.378810,-8.310122
19.082911,0.664564,-1.626619,-8.192353
19.116195,0.462995,-2.122386,-9.398475
19.149592,0.321882,-2.279810,-11.026141
19.182887,0.337594,-2.055795,-11.060110
19.216192,0.388623,-1.683633,-9.849050
19.249507,0.361986,-1.487002,-8.547156
19.282897,0.323977,-1.499123,-8.693208
19.316141,0.240476,-1.579781,-9.369893
19.349524,0.232395,-1.762944,-10.110925
19.382771,0.240776,-1.889242,-10.233632
19.416199,0.299735,-1.760250,-9.924769
19.449261,0.285668,-1.539527,-9.367798
19.482515,0.275792,-1.538928,-9.300608
19.516289,0.243469,-1.620932,-9.589419
19.549522,0.235388,-1.782846,-9.752380
19.582891,0.272051,-1.759502,-9.717514
19.616267,0.328017,-1.696053,-9.621593
19.649543,0.424986,-1.642930,-9.600792
19.682930,0.401193,-1.705331,-9.374382
19.716205,0.301082,-1.802449,-9.501729
19.749553,0.258583,-1.720894,-9.991061
19.782853,0.215486,-1.637692,-9.763454
19.816207,0.210398,-1.626619,-9.609023
19.849606,0.202617,-1.566462,-9.528215
19.882860,0.173436,-1.611954,-9.741157
19.916188,0.276540,-1.665975,-9.782908
19.949528,0.343431,-1.764290,-9.445313
19.982851,0.380392,-1.819658,-9.350140
20.016227,0.342533,-1.767283,-9.584631
20.049511,0.204712,-1.647718,-9.840221
20.082907,0.078413,-1.584569,-9.964873
20.116259,0.160717,-1.436273,-9.967567
20.149549,0.266215,-1.444054,-9.369893
20.182924,0.294647,-1.641134,-9.215911
20.216334,0.199175,-1.779404,-9.503375
20.249514,-0.008679,-1.737205,-10.273737
20.282902,-0.004340,-1.613001,-10.584246
20.316246,0.108940,-1.439416,-9.982232
20.349592,0.253495,-1.414575,-9.149768
20.382730,0.537517,-1.408439,-8.774015
20.416192,0.474967,-1.651310,-8.719844
20.449504,0.140515,-2.025268,-9.624286
20.482813,-0.014815,-1.962418,-10.434004
20.516187,-0.054620,-1.747830,-10.458097
20.549619,-0.011672,-1.578434,-9.791437
20.582979,0.229103,-1.571101,-9.219652
20.616128,0.242871,-1.546410,-9.094251
20.649488,0.189897,-1.575142,-9.364805
20.682853,0.166403,-1.626918,-9.897684
20.716180,-0.076767,-1.679443,-10.126937
20.749521,-0.558767,-1.814570,-11.191497
20.782871,1.232459,-0.124952,-7.741179
20.816216,0.579268,-1.310423,-6.507523
20.849549,0.093228,-3.540552,-11.436462
20.882659,0.581064,-2.516845,-12.186622
20.916276,0.516867,-1.042113,-8.637690
20.949234,0.235688,-1.489696,-8.176640
