time_tick,acc_X_value,acc_Y_value,acc_Z_value
19.535175,0.392813,-7.160116,-5.927956
19.568492,0.312006,-7.747464,-6.799027
19.601890,-0.312155,-7.355699,-7.276688
19.635162,-0.384732,-7.324723,-6.743210
19.668496,0.010924,-7.904140,-6.871604
19.701816,-0.639873,-9.072104,-6.804714
19.735169,-0.808371,-10.620908,-6.374640
19.768503,-0.319637,-9.873442,-8.487149
19.801813,1.044358,-5.502521,-10.382377
19.835165,0.610693,-5.539632,-6.773438
19.868344,-0.146650,-7.012268,-4.740988
19.901829,-0.850271,-7.290604,-4.940462
19.935173,0.403886,-6.622299,-5.864956
19.968500,0.872867,-6.114860,-6.052309
20.001824,0.904741,-5.957136,-5.767688
20.035200,0.904292,-6.308647,-6.221256
20.068575,0.701077,-6.734531,-6.420131
20.101944,0.497413,-6.594016,-6.154964
20.135147,0.715443,-6.526677,-6.515604
20.168482,0.947090,-7.032321,-7.337592
20.201820,1.072940,-8.796312,-6.070565
20.235161,1.139381,-9.020327,-5.699002
20.268479,3.264311,-7.806723,-8.901810
20.301845,1.990999,-6.459039,-7.561458
20.335172,0.925542,-6.552715,-4.490934
20.368272,0.722925,-7.595726,-5.157594
20.401821,0.941553,-7.450423,-6.783614
20.435267,0.707661,-6.682156,-6.229636
20.468489,0.756744,-6.404718,-5.794474
20.501807,1.003805,-6.932658,-6.083135
20.535308,0.965347,-7.414060,-6.027768
20.568497,0.871072,-7.312752,-6.350996
20.601833,0.951729,-6.878637,-6.600451
20.635155,1.114541,-6.774935,-7.630892
