time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
15.788260,0.034079,0.018405,0.023062
15.818254,-0.003965,-0.014038,0.015254
15.858245,0.010174,0.005275,0.004782
15.888239,0.000650,0.017944,0.017293
15.918232,0.011535,0.013564,-0.005191
15.958224,0.002022,-0.022005,-0.003377
15.988218,0.015444,-0.009261,-0.009570
16.020712,0.011203,-0.003186,0.014586
16.060703,0.003718,-0.003477,0.013135
16.090697,-0.004437,-0.006674,0.009916
16.120691,0.013969,0.022283,0.012902
16.160682,0.004097,0.015356,0.012561
16.190676,0.002725,-0.001170,0.004311
16.220669,-0.001980,0.008261,0.010206
16.260661,0.022799,0.021246,0.011425
16.290655,0.020008,-0.008258,0.003636
16.320648,0.022513,-0.019080,0.003196
16.360640,0.023814,0.018833,0.012355
16.390634,0.005863,0.009953,0.011338
16.420627,-0.000736,0.005665,0.003083
16.460619,0.000734,0.015968,0.002977
16.490612,0.017842,0.017295,0.001148
16.520606,0.013697,0.008989,-0.002188
16.550599,0.023686,0.001147,-0.006344
16.590591,0.009354,-0.009900,0.004433
16.620584,0.007804,0.003414,0.008411
16.650578,0.009889,0.017307,0.003577
16.690570,0.010354,0.001685,0.005771
16.720563,0.020234,-0.000252,-0.003535
16.750557,0.026140,-0.011111,-0.022842
16.790548,0.026971,-0.004820,-0.019899
16.820542,0.018214,0.014999,-0.005229
16.850536,0.001299,0.017966,0.007984
16.890527,0.004735,0.001350,0.005187
16.920521,-0.004174,0.009830,0.001770
16.950515,-0.004233,0.032172,0.002359
16.990506,0.000992,0.023697,0.004958
17.020500,-0.001236,-0.003937,0.005861
17.050494,0.030029,-0.001786,0.007552
17.090485,0.015808,-0.011187,0.008306
17.120479,0.009498,0.000543,0.016649
17.150472,0.008327,0.018641,0.035948
17.190464,0.005722,0.024434,0.022685
17.220458,0.008228,0.000579,0.016890
17.250451,0.013207,-0.027182,0.004562
17.290443,0.018827,-0.029782,-0.001162
17.320437,0.011410,-0.024485,-0.003358
17.350430,0.003403,-0.010615,0.012672
17.390422,0.017730,0.009892,0.048292
17.420415,0.010116,0.003491,0.034930
17.450409,0.006931,-0.009612,0.023953
17.490401,0.010094,0.002130,0.012430
17.520394,0.018603,-0.002042,-0.000895
17.550388,0.013485,-0.024228,-0.004147
17.590379,0.011347,-0.019964,0.003099
17.620372,0.000508,-0.007844,0.020120
17.650366,0.001886,0.002194,0.020983
17.690357,-0.004877,0.005039,0.013880
17.720351,-0.008184,-0.001942,0.003421
17.750345,-0.001996,-0.003561,0.002292
17.790336,0.003460,0.007946,-0.000495
17.820330,0.002967,-0.007556,-0.000761
17.850324,-0.003382,-0.020117,-0.001127
17.890315,-0.007175,-0.001857,0.006294
17.920309,0.005102,0.013435,0.017573
17.950303,-0.003943,-0.000595,0.013339
17.990294,0.007670,-0.017414,0.013076
18.020288,0.015048,-0.011124,0.016216
18.050281,0.023851,-0.004513,0.014491
18.090273,0.001659,-0.018226,0.010395
18.120267,0.007708,0.002319,0.009611
18.150260,0.004271,0.008486,0.016224
18.190252,0.010112,0.002039,0.019986
18.220245,0.014880,-0.007267,0.015099
18.250239,0.019912,-0.016626,0.013918
18.290231,0.004899,-0.010713,0.011145
18.320224,0.010180,0.001051,0.010366
18.350218,0.018702,0.005712,-0.000506
18.390209,0.018378,0.000698,0.004895
18.420203,0.007074,0.008176,0.000241
18.450197,0.001321,0.016627,0.000466
18.490188,0.006388,0.009689,0.002717
18.520182,0.005726,-0.003268,-0.003710
18.550176,-0.005526,-0.014619,-0.002042
18.590167,0.006346,-0.004532,0.009948
18.620161,0.012106,-0.005725,0.004658
18.650154,0.026347,-0.002769,0.007771
18.690146,0.006794,0.007044,-0.000732
18.720140,0.003498,0.012776,0.000432
18.750133,0.008099,0.013537,0.000890
18.790125,0.004369,-0.011738,0.006639
18.820119,-0.014465,-0.043542,0.004513
18.850112,0.026699,-0.034089,0.010963
18.890104,0.012918,-0.023678,0.006776
18.920097,-0.001321,-0.015704,0.000503
18.950091,0.010389,0.005160,0.006813
18.990083,0.001678,0.006787,0.003126
19.020076,0.022838,-0.008033,0.002871
19.050070,-0.001047,-0.020964,0.012139
19.090061,0.027171,-0.010931,0.006779
19.120055,0.003106,-0.028109,0.006649
19.150049,0.012004,-0.001356,-0.002932
19.190040,-0.001986,0.008056,0.009007
19.220034,0.012225,0.010518,0.003933
19.250028,0.000849,0.003805,0.003183
19.290019,0.010093,-0.015844,-0.005287
19.320013,0.002845,-0.003004,0.001830
19.350006,0.011461,0.012524,0.013697
19.389998,0.008933,-0.011460,0.010506
19.419992,0.005009,-0.002987,-0.000486
19.449985,0.008217,0.004148,0.007517
19.489977,0.004176,0.008426,0.007917
19.519970,-0.002526,0.000821,0.008208
